provider_id,provider_name,provider_city,provider_state,provider_zip_code,apc,apc_desc,capc_services,average_medicare_allowed_amount,CBSA
390142,Albert Einstein Medical Center,Philadelphia,PA,19141,5114,Level 4 Musculoskeletal Procedures,28,5342.74,37980
390145,Excela Health Westmoreland Hospital,Greensburg,PA,15601,5114,Level 4 Musculoskeletal Procedures,41,4710.17,38300
390146,Warren General Hospital,Warren,PA,16365,5114,Level 4 Musculoskeletal Procedures,30,4527.96,47620
390147,Monongahela Valley Hospital,Monongahela,PA,15063,5114,Level 4 Musculoskeletal Procedures,23,4710.13,38300
390151,Chambersburg Hospital,Chambersburg,PA,17201,5114,Level 4 Musculoskeletal Procedures,109,5321.51,16540
390153,Main Line Hospital Paoli,Paoli,PA,19301,5114,Level 4 Musculoskeletal Procedures,114,5449.46,37980
390156,Mercy Fitzgerald Hospital,Darby,PA,19023,5114,Level 4 Musculoskeletal Procedures,16,5288.45,37980
390157,Ohio Valley General Hospital,Mckees Rocks,PA,15136,5114,Level 4 Musculoskeletal Procedures,12,4710.13,38300
390162,Easton Hospital,Easton,PA,18042,5114,Level 4 Musculoskeletal Procedures,17,5155.44,10900
390162,Easton Hospital,Easton,PA,18042,5114,Level 4 Musculoskeletal Procedures,17,5155.44,37980
390163,Acmh Hospital,Kittanning,PA,16201,5114,Level 4 Musculoskeletal Procedures,25,4710.15,38300
390164,Upmc Presbyterian Shadyside,Pittsburgh,PA,15213,5114,Level 4 Musculoskeletal Procedures,102,4710.13,38300
390168,Butler Memorial Hospital,Butler,PA,16001,5114,Level 4 Musculoskeletal Procedures,86,4449.35,38300
390173,Indiana Regional Medical Center,Indiana,PA,15701,5114,Level 4 Musculoskeletal Procedures,28,5150.91,26860
390174,Thomas Jefferson University Hospital,Philadelphia,PA,19107,5114,Level 4 Musculoskeletal Procedures,210,5411.0,37980
390178,Upmc Horizon,Greenville,PA,16125,5114,Level 4 Musculoskeletal Procedures,41,4527.94,32740
390178,Upmc Horizon,Greenville,PA,16125,5114,Level 4 Musculoskeletal Procedures,41,4527.94,49660
390179,Chester County Hospital,West Chester,PA,19380,5114,Level 4 Musculoskeletal Procedures,133,5155.97,37980
390180,Crozer Chester Medical Center,Upland,PA,19013,5114,Level 4 Musculoskeletal Procedures,110,5328.17,37980
390183,St Luke's Miners Memorial Hospital,Coaldale,PA,18218,5114,Level 4 Musculoskeletal Procedures,11,5024.58,39060
390185,Lehigh Valley Hospital - Hazleton,Hazleton,PA,18201,5114,Level 4 Musculoskeletal Procedures,14,4748.52,10900
390185,Lehigh Valley Hospital - Hazleton,Hazleton,PA,18201,5114,Level 4 Musculoskeletal Procedures,14,4748.52,42540
390194,Blue Mountain Hospital-Gnaden Huetten Campus,Lehighton,PA,18235,5114,Level 4 Musculoskeletal Procedures,22,4972.55,10900
390195,Main Line Hospital Lankenau,Wynnewood,PA,19096,5114,Level 4 Musculoskeletal Procedures,73,5386.28,37980
390198,Millcreek Community Hospital,Erie,PA,16509,5114,Level 4 Musculoskeletal Procedures,15,4527.94,21500
390201,Lehigh Valley Hospital - Pocono,East Stroudsburg,PA,18301,5114,Level 4 Musculoskeletal Procedures,55,5322.86,20700
390203,Doylestown Hospital,Doylestown,PA,18901,5114,Level 4 Musculoskeletal Procedures,157,5449.45,37980
390204,Nazareth Hospital,Philadelphia,PA,19152,5114,Level 4 Musculoskeletal Procedures,20,5449.39,37980
390211,Sharon Regional Health System,Sharon,PA,16146,5114,Level 4 Musculoskeletal Procedures,56,4629.36,49660
390219,Excela Health Latrobe Hospital,Latrobe,PA,15650,5114,Level 4 Musculoskeletal Procedures,38,4611.37,38300
390222,Riddle Memorial Hospital,Media,PA,19063,5114,Level 4 Musculoskeletal Procedures,60,5377.08,37980
390223,Penn Presbyterian Medical Center,Philadelphia,PA,19104,5114,Level 4 Musculoskeletal Procedures,159,5394.8,37980
390225,Wellspan Ephrata Community Hospital,Ephrata,PA,17522,5114,Level 4 Musculoskeletal Procedures,57,4960.15,29540
390226,Pennsylvania Hospital,Philadelphia,PA,19107,5114,Level 4 Musculoskeletal Procedures,256,5415.47,37980
390228,St Clair Hospital,Pittsburgh,PA,15243,5114,Level 4 Musculoskeletal Procedures,67,4654.68,38300
390231,Abington Memorial Hospital,Abington,PA,19001,5114,Level 4 Musculoskeletal Procedures,115,5233.27,37980
390233,Hanover Hospital,Hanover,PA,17331,5114,Level 4 Musculoskeletal Procedures,63,4614.53,23900
390233,Hanover Hospital,Hanover,PA,17331,5114,Level 4 Musculoskeletal Procedures,63,4614.53,49620
390237,Regional Hospital Of Scranton,Scranton,PA,18501,5114,Level 4 Musculoskeletal Procedures,29,4659.88,42540
390256,Milton S Hershey Medical Center,Hershey,PA,17033,5114,Level 4 Musculoskeletal Procedures,167,4914.08,30140
390256,Milton S Hershey Medical Center,Hershey,PA,17033,5114,Level 4 Musculoskeletal Procedures,167,4914.08,29540
390256,Milton S Hershey Medical Center,Hershey,PA,17033,5114,Level 4 Musculoskeletal Procedures,167,4914.08,25420
390258,St Mary Medical Center,Langhorne,PA,19047,5114,Level 4 Musculoskeletal Procedures,160,5399.78,37980
390263,Lehigh Valley Hospital - Muhlenberg,Bethlehem,PA,18017,5114,Level 4 Musculoskeletal Procedures,49,4607.87,10900
390265,Jefferson Hospital,Jefferson Hills,PA,15025,5114,Level 4 Musculoskeletal Procedures,41,4530.64,38300
390266,Grove City Medical Center,Grove City,PA,16127,5114,Level 4 Musculoskeletal Procedures,14,4528.1,38300
390266,Grove City Medical Center,Grove City,PA,16127,5114,Level 4 Musculoskeletal Procedures,14,4528.1,36340
390266,Grove City Medical Center,Grove City,PA,16127,5114,Level 4 Musculoskeletal Procedures,14,4528.1,49660
390266,Grove City Medical Center,Grove City,PA,16127,5114,Level 4 Musculoskeletal Procedures,14,4528.1,35260
390267,Forbes Hospital,Monroeville,PA,15146,5114,Level 4 Musculoskeletal Procedures,32,4475.58,38300
390268,Mount Nittany Medical Center,State College,PA,16803,5114,Level 4 Musculoskeletal Procedures,102,5069.29,44300
390270,Geisinger Wyoming Valley Medical Center,Wilkes Barre,PA,18711,5114,Level 4 Musculoskeletal Procedures,98,4743.13,42540
390290,Hahnemann University Hospital,Philadelphia,PA,19102,5114,Level 4 Musculoskeletal Procedures,31,5309.33,37980
390307,Edgewood Surgical Hospital,Transfer,PA,16154,5114,Level 4 Musculoskeletal Procedures,17,4527.94,49660
390314,Coordinated Health Orthopedic Hospital,Bethlehem,PA,18017,5114,Level 4 Musculoskeletal Procedures,176,4950.04,10900
390316,Surgical Institute Of Reading,Wyomissing,PA,19610,5114,Level 4 Musculoskeletal Procedures,112,5081.94,39740
390321,Surgical Specialty Center At Coordinated Health,Allentown,PA,18104,5114,Level 4 Musculoskeletal Procedures,101,4864.21,10900
390322,Rothman Orthopaedic Specialty Hospital Llc,Bensalem,PA,19020,5114,Level 4 Musculoskeletal Procedures,124,5440.15,37980
390323,Advanced Surgical Hospital,Washington,PA,15301,5114,Level 4 Musculoskeletal Procedures,63,4710.18,38300
390324,Physician's Care Surgical Hospital,Royersford,PA,19468,5114,Level 4 Musculoskeletal Procedures,67,5269.07,37980
390325,Oss Orthopaedic Hospital,York,PA,17402,5114,Level 4 Musculoskeletal Procedures,229,4933.23,49620
390326,St Luke's Hospital - Anderson Campus,Easton,PA,18045,5114,Level 4 Musculoskeletal Procedures,46,4879.12,10900
390327,Wellspan Surgery And Rehabilitation Hospital,York,PA,17403,5114,Level 4 Musculoskeletal Procedures,105,5068.04,49620
390328,Upmc East,Monroeville,PA,15146,5114,Level 4 Musculoskeletal Procedures,30,4337.59,38300
390329,Einstein Medical Center Montgomery,East Norriton,PA,19403,5114,Level 4 Musculoskeletal Procedures,49,5269.04,37980
390330,St Luke's Hospital - Monroe Campus,Stroudsburg,PA,18360,5114,Level 4 Musculoskeletal Procedures,11,4791.32,20700
410001,Memorial Hospital Of Rhode Island,Pawtucket,RI,02860,5114,Level 4 Musculoskeletal Procedures,29,5557.91,39300
410004,Roger Williams Medical Center,Providence,RI,02908,5114,Level 4 Musculoskeletal Procedures,30,5262.73,39300
410005,Our Lady Of Fatima Hospital,North Providence,RI,02904,5114,Level 4 Musculoskeletal Procedures,28,5253.94,39300
410006,Newport Hospital,Newport,RI,02840,5114,Level 4 Musculoskeletal Procedures,52,5387.85,39300
410007,Rhode Island Hospital,Providence,RI,02903,5114,Level 4 Musculoskeletal Procedures,166,5505.47,39300
410008,South County Hospital Inc,Wakefield,RI,02879,5114,Level 4 Musculoskeletal Procedures,85,5435.52,39300
410009,Kent County Memorial Hospital,Warwick,RI,02886,5114,Level 4 Musculoskeletal Procedures,117,5520.12,39300
410012,The Miriam Hospital,Providence,RI,02906,5114,Level 4 Musculoskeletal Procedures,67,5259.89,39300
420002,Piedmont Medical Center,Rock Hill,SC,29730,5114,Level 4 Musculoskeletal Procedures,39,4843.61,16740
420004,Musc Medical Center,Charleston,SC,29425,5114,Level 4 Musculoskeletal Procedures,268,4609.31,16700
420007,Spartanburg Medical Center,Spartanburg,SC,29303,5114,Level 4 Musculoskeletal Procedures,106,4551.09,43900
420009,Ghs Oconee Memorial  Hospital,Seneca,SC,29672,5114,Level 4 Musculoskeletal Procedures,55,4861.82,42860
420010,Carolina Pines Regional Medical Center,Hartsville,SC,29550,5114,Level 4 Musculoskeletal Procedures,36,4252.34,99999
420010,Carolina Pines Regional Medical Center,Hartsville,SC,29550,5114,Level 4 Musculoskeletal Procedures,36,4252.34,22500
420015,Baptist Easley Hospital,Easley,SC,29641,5114,Level 4 Musculoskeletal Procedures,33,4912.11,24860
420018,Palmetto Health Richland,Columbia,SC,29203,5114,Level 4 Musculoskeletal Procedures,56,4554.76,17900
420020,Tidelands Health,Georgetown,SC,29440,5114,Level 4 Musculoskeletal Procedures,12,4750.52,23860
420020,Tidelands Health,Georgetown,SC,29440,5114,Level 4 Musculoskeletal Procedures,12,4750.52,99999
420023,St Francis-Downtown,Greenville,SC,29601,5114,Level 4 Musculoskeletal Procedures,591,4798.33,24860
420026,Providence Health,Columbia,SC,29204,5114,Level 4 Musculoskeletal Procedures,96,4442.92,17900
420027,Anmed Health,Anderson,SC,29621,5114,Level 4 Musculoskeletal Procedures,169,4761.3,24860
420030,Colleton Medical Center,Walterboro,SC,29488,5114,Level 4 Musculoskeletal Procedures,23,4911.57,99999
420033,Ghs Greer Memorial Hospital,Greer,SC,29650,5114,Level 4 Musculoskeletal Procedures,65,4731.43,43900
420033,Ghs Greer Memorial Hospital,Greer,SC,29650,5114,Level 4 Musculoskeletal Procedures,65,4731.43,24860
420036,Springs Memorial Hospital,Lancaster,SC,29720,5114,Level 4 Musculoskeletal Procedures,17,4616.6,99999
420036,Springs Memorial Hospital,Lancaster,SC,29720,5114,Level 4 Musculoskeletal Procedures,17,4616.6,16740
420037,Ghs Hillcrest Memorial Hospital,Simpsonville,SC,29681,5114,Level 4 Musculoskeletal Procedures,58,4709.63,24860
420038,Ghs  Laurens County Memorial Hospital,Clinton,SC,29325,5114,Level 4 Musculoskeletal Procedures,25,4567.21,24860
420048,Kershawhealth,Camden,SC,29020,5114,Level 4 Musculoskeletal Procedures,43,4108.34,99999
420048,Kershawhealth,Camden,SC,29020,5114,Level 4 Musculoskeletal Procedures,43,4108.34,17900
420049,Conway Medical Center,Conway,SC,29526,5114,Level 4 Musculoskeletal Procedures,56,4583.74,34820
420051,Mcleod Regional Medical Center-Pee Dee,Florence,SC,29506,5114,Level 4 Musculoskeletal Procedures,403,4428.72,22500
420053,Newberry County Memorial Hospital,Newberry,SC,29108,5114,Level 4 Musculoskeletal Procedures,95,4682.13,35140
420065,Bon Secours-St Francis Xavier Hospital,Charleston,SC,29414,5114,Level 4 Musculoskeletal Procedures,196,4576.72,16700
420067,Beaufort County Memorial Hospital,Beaufort,SC,29902,5114,Level 4 Musculoskeletal Procedures,107,4809.43,25940
420068,Trmc Of Orangeburg & Calhoun,Orangeburg,SC,29115,5114,Level 4 Musculoskeletal Procedures,12,5049.5,36700
420070,Palmetto Health Tuomey Hospital,Sumter,SC,29150,5114,Level 4 Musculoskeletal Procedures,83,4563.08,44940
420071,Self Regional Healthcare,Greenwood,SC,29646,5114,Level 4 Musculoskeletal Procedures,148,4886.44,99999
420071,Self Regional Healthcare,Greenwood,SC,29646,5114,Level 4 Musculoskeletal Procedures,148,4886.44,24940
420073,Lexington Medical Center,West Columbia,SC,29169,5114,Level 4 Musculoskeletal Procedures,302,4541.85,17900
420078,Ghs Greenville Memorial Hospital,Greenville,SC,29605,5114,Level 4 Musculoskeletal Procedures,235,4895.41,24860
420079,Trident Medical Center,Charleston,SC,29406,5114,Level 4 Musculoskeletal Procedures,214,4609.05,16700
420080,Hilton Head Regional Medical Center,Hilton Head Island,SC,29925,5114,Level 4 Musculoskeletal Procedures,95,4579.96,25940
420082,Aiken Regional Medical Center,Aiken,SC,29801,5114,Level 4 Musculoskeletal Procedures,77,4617.19,12260
420083,Mary Black Health System Spartanburg,Spartanburg,SC,29307,5114,Level 4 Musculoskeletal Procedures,102,4728.83,23500
420083,Mary Black Health System Spartanburg,Spartanburg,SC,29307,5114,Level 4 Musculoskeletal Procedures,102,4728.83,43900
420085,Grand Strand Regional Medical Center,Myrtle Beach,SC,29572,5114,Level 4 Musculoskeletal Procedures,62,4540.99,34820
420086,Palmetto Health Baptist,Columbia,SC,29220,5114,Level 4 Musculoskeletal Procedures,109,4611.17,17900
420087,Roper Hospital,Charleston,SC,29401,5114,Level 4 Musculoskeletal Procedures,354,4645.83,16700
420089,East Cooper Medical Center,Mount Pleasant,SC,29464,5114,Level 4 Musculoskeletal Procedures,184,4696.52,16700
420091,Carolinas Hospital System,Florence,SC,29505,5114,Level 4 Musculoskeletal Procedures,76,4268.55,22500
420098,Tidelands Waccamaw Community Hospital,Murrells Inlet,SC,29576,5114,Level 4 Musculoskeletal Procedures,104,4453.42,34820
420098,Tidelands Waccamaw Community Hospital,Murrells Inlet,SC,29576,5114,Level 4 Musculoskeletal Procedures,104,4453.42,23860
420101,Coastal Carolina Hospital,Hardeeville,SC,29927,5114,Level 4 Musculoskeletal Procedures,20,4658.03,25940
420102,Ghs Patewood Memorial Hospital,Greenville,SC,29615,5114,Level 4 Musculoskeletal Procedures,94,4870.43,24860
420103,Pelham Medical Center,Greer,SC,29651,5114,Level 4 Musculoskeletal Procedures,67,4346.84,43900
420103,Pelham Medical Center,Greer,SC,29651,5114,Level 4 Musculoskeletal Procedures,67,4346.84,24860
420104,Mount Pleasant Hospital,Mount Pleasant,SC,29466,5114,Level 4 Musculoskeletal Procedures,91,4584.18,16700
420105,Mcleod Loris  Hospital,Loris,SC,29569,5114,Level 4 Musculoskeletal Procedures,94,4520.51,34820
420106,Palmetto Health Baptist Parkridge,Columbia,SC,29212,5114,Level 4 Musculoskeletal Procedures,250,4596.49,17900
420109,Mcleod Health Clarendon,Manning,SC,29102,5114,Level 4 Musculoskeletal Procedures,12,4554.76,44940
430005,Prairie Lakes Hospital,Watertown,SD,57201,5114,Level 4 Musculoskeletal Procedures,65,5435.61,47980
430008,Brookings Health System,Brookings,SD,57006,5114,Level 4 Musculoskeletal Procedures,19,4923.58,15100
430008,Brookings Health System,Brookings,SD,57006,5114,Level 4 Musculoskeletal Procedures,19,4923.58,99999
430012,Avera Sacred Heart Hospital,Yankton,SD,57078,5114,Level 4 Musculoskeletal Procedures,50,5239.76,49460
430013,Avera Queen Of Peace,Mitchell,SD,57301,5114,Level 4 Musculoskeletal Procedures,31,5502.82,33580
430014,Avera St Lukes,Aberdeen,SD,57401,5114,Level 4 Musculoskeletal Procedures,128,5015.78,10100
430015,Avera St Mary's Hospital,Pierre,SD,57501,5114,Level 4 Musculoskeletal Procedures,47,5502.82,38180
430015,Avera St Mary's Hospital,Pierre,SD,57501,5114,Level 4 Musculoskeletal Procedures,47,5502.82,99999
430016,Avera Mckennan Hospital & University Health Center,Sioux Falls,SD,57117,5114,Level 4 Musculoskeletal Procedures,227,4916.34,
430027,Sanford Usd Medical Center,Sioux Falls,SD,57117,5114,Level 4 Musculoskeletal Procedures,320,5138.05,
430048,Regional Health Spearfish Hospital,Spearfish,SD,57783,5114,Level 4 Musculoskeletal Procedures,71,5317.61,99999
430048,Regional Health Spearfish Hospital,Spearfish,SD,57783,5114,Level 4 Musculoskeletal Procedures,71,5317.61,43940
430077,Regional Health Rapid City Hospital,Rapid City,SD,57701,5114,Level 4 Musculoskeletal Procedures,82,5248.25,39660
430089,Dunes Surgical Hospital,Dakota Dunes,SD,57049,5114,Level 4 Musculoskeletal Procedures,212,5061.52,43580
430090,Sioux Falls Specialty Hospital Llp,Sioux Falls,SD,57105,5114,Level 4 Musculoskeletal Procedures,351,5056.16,43620
430091,Black Hills Surgical Hospital Llp,Rapid City,SD,57703,5114,Level 4 Musculoskeletal Procedures,492,5065.37,39660
430097,Sanford Aberdeen Medical Center,Aberdeen,SD,57402,5114,Level 4 Musculoskeletal Procedures,36,5138.02,10100
440002,Jackson-Madison County General Hospital,Jackson,TN,38301,5114,Level 4 Musculoskeletal Procedures,380,4469.22,15140
440002,Jackson-Madison County General Hospital,Jackson,TN,38301,5114,Level 4 Musculoskeletal Procedures,380,4469.22,27180
440003,Sumner Regional Medical Center,Gallatin,TN,37066,5114,Level 4 Musculoskeletal Procedures,33,4648.46,34980
440006,Tristar Skyline Medical Center,Nashville,TN,37207,5114,Level 4 Musculoskeletal Procedures,23,4715.11,34980
440009,Cumberland Medical Center,Crossville,TN,38555,5114,Level 4 Musculoskeletal Procedures,25,4590.23,18900
440011,Blount Memorial Hospital,Maryville,TN,37804,5114,Level 4 Musculoskeletal Procedures,122,4185.54,28940
440012,Wellmont Bristol Regional Medical Center,Bristol,TN,37620,5114,Level 4 Musculoskeletal Procedures,194,4221.53,28700
440015,University Of Tn Medical Center (The),Knoxville,TN,37920,5114,Level 4 Musculoskeletal Procedures,355,4096.61,28940
440015,University Of Tn Medical Center (The),Knoxville,TN,37920,5114,Level 4 Musculoskeletal Procedures,355,4096.61,42940
440017,Wellmont Holston Valley Medical Center,Kingsport,TN,37662,5114,Level 4 Musculoskeletal Procedures,148,4147.58,28700
440018,Sycamore Shoals Hospital,Elizabethton,TN,37643,5114,Level 4 Musculoskeletal Procedures,11,4285.93,27740
440018,Sycamore Shoals Hospital,Elizabethton,TN,37643,5114,Level 4 Musculoskeletal Procedures,11,4285.93,99999
440025,"Laughlin Memorial Hospital, Inc",Greeneville,TN,37745,5114,Level 4 Musculoskeletal Procedures,18,4478.06,24620
440025,"Laughlin Memorial Hospital, Inc",Greeneville,TN,37745,5114,Level 4 Musculoskeletal Procedures,18,4478.06,28700
440029,Williamson Medical Center,Franklin,TN,37067,5114,Level 4 Musculoskeletal Procedures,135,4654.19,34980
440030,Morristown Hamblen Hospital Association,Morristown,TN,37814,5114,Level 4 Musculoskeletal Procedures,31,4285.98,34100
440034,Methodist Medical Center Of Oak Ridge,Oak Ridge,TN,37830,5114,Level 4 Musculoskeletal Procedures,191,4259.78,28940
440035,Tennova Healthcare-Clarksville,Clarksville,TN,37040,5114,Level 4 Musculoskeletal Procedures,51,4591.1,17300
440039,Vanderbilt University Medical Center,Nashville,TN,37232,5114,Level 4 Musculoskeletal Procedures,373,4877.14,34980
440046,Tristar Horizon Medical Center,Dickson,TN,37055,5114,Level 4 Musculoskeletal Procedures,15,4884.31,99999
440046,Tristar Horizon Medical Center,Dickson,TN,37055,5114,Level 4 Musculoskeletal Procedures,15,4884.31,34980
440048,Baptist Memorial Hospital,Memphis,TN,38120,5114,Level 4 Musculoskeletal Procedures,201,4622.6,32820
440049,Methodist Healthcare Memphis Hospitals,Memphis,TN,38104,5114,Level 4 Musculoskeletal Procedures,204,4597.55,32820
440050,Takoma Regional Hospital,Greeneville,TN,37743,5114,Level 4 Musculoskeletal Procedures,27,4289.64,24620
440050,Takoma Regional Hospital,Greeneville,TN,37743,5114,Level 4 Musculoskeletal Procedures,27,4289.64,35460
440053,Saint Thomas Rutherford Hospital,Murfreesboro,TN,37129,5114,Level 4 Musculoskeletal Procedures,86,4632.96,34980
440056,Tennova Healthcare-Jefferson Memorial Hospital,Jefferson City,TN,37760,5114,Level 4 Musculoskeletal Procedures,24,4285.93,34100
440058,Southern Tennessee Regional Hlth System Winchester,Winchester,TN,37398,5114,Level 4 Musculoskeletal Procedures,19,4537.55,46100
440059,Cookeville Regional Medical Center,Cookeville,TN,38501,5114,Level 4 Musculoskeletal Procedures,165,4790.52,18260
440063,Johnson City Medical Center,Johnson City,TN,37604,5114,Level 4 Musculoskeletal Procedures,173,4129.25,27740
440065,Northcrest Medical Center,Springfield,TN,37172,5114,Level 4 Musculoskeletal Procedures,30,4781.78,34980
440067,Lakeway Regional Hospital,Morristown,TN,37814,5114,Level 4 Musculoskeletal Procedures,30,4075.18,34100
440068,Starr Regional Medical Center Athens,Athens,TN,37371,5114,Level 4 Musculoskeletal Procedures,16,4678.99,11940
440073,Maury Regional Hospital,Columbia,TN,38401,5114,Level 4 Musculoskeletal Procedures,98,4770.5,30280
440073,Maury Regional Hospital,Columbia,TN,38401,5114,Level 4 Musculoskeletal Procedures,98,4770.5,34980
440081,Leconte Medical Center,Sevierville,TN,37862,5114,Level 4 Musculoskeletal Procedures,21,4136.41,42940
440082,Saint Thomas West Hospital,Nashville,TN,37205,5114,Level 4 Musculoskeletal Procedures,38,4577.08,34980
440084,Sweetwater Hospital Association,Sweetwater,TN,37874,5114,Level 4 Musculoskeletal Procedures,25,4177.09,28940
440084,Sweetwater Hospital Association,Sweetwater,TN,37874,5114,Level 4 Musculoskeletal Procedures,25,4177.09,11940
440084,Sweetwater Hospital Association,Sweetwater,TN,37874,5114,Level 4 Musculoskeletal Procedures,25,4177.09,99999
440091,"Memorial Healthcare System, Inc",Chattanooga,TN,37404,5114,Level 4 Musculoskeletal Procedures,329,4624.4,16860
440102,Lincoln Medical Center,Fayetteville,TN,37334,5114,Level 4 Musculoskeletal Procedures,20,4002.61,99999
440102,Lincoln Medical Center,Fayetteville,TN,37334,5114,Level 4 Musculoskeletal Procedures,20,4002.61,46100
440102,Lincoln Medical Center,Fayetteville,TN,37334,5114,Level 4 Musculoskeletal Procedures,20,4002.61,43180
440104,Erlanger Medical Center,Chattanooga,TN,37403,5114,Level 4 Musculoskeletal Procedures,258,4569.48,16860
440110,Fort Loudon Medical Center,Lenoir City,TN,37772,5114,Level 4 Musculoskeletal Procedures,40,4286.06,28940
440120,Tennova Healthcare,Knoxville,TN,37917,5114,Level 4 Musculoskeletal Procedures,168,4159.7,28940
440125,Fort Sanders Regional Medical Center,Knoxville,TN,37916,5114,Level 4 Musculoskeletal Procedures,58,4285.93,28940
440130,Baptist Memorial Hospital Union City,Union City,TN,38261,5114,Level 4 Musculoskeletal Procedures,21,4315.51,46460
440130,Baptist Memorial Hospital Union City,Union City,TN,38261,5114,Level 4 Musculoskeletal Procedures,21,4315.51,32280
440132,Henry County Medical Center,Paris,TN,38242,5114,Level 4 Musculoskeletal Procedures,76,4285.93,37540
440132,Henry County Medical Center,Paris,TN,38242,5114,Level 4 Musculoskeletal Procedures,76,4285.93,32280
440133,Saint Thomas Midtown Hospital,Nashville,TN,37236,5114,Level 4 Musculoskeletal Procedures,40,4787.09,34980
440137,Tennova Healthcare-Shelbyville,Shelbyville,TN,37160,5114,Level 4 Musculoskeletal Procedures,17,4295.16,43180
440137,Tennova Healthcare-Shelbyville,Shelbyville,TN,37160,5114,Level 4 Musculoskeletal Procedures,17,4295.16,34980
440137,Tennova Healthcare-Shelbyville,Shelbyville,TN,37160,5114,Level 4 Musculoskeletal Procedures,17,4295.16,46100
440144,Tennova Healthcare-Harton,Tullahoma,TN,37388,5114,Level 4 Musculoskeletal Procedures,109,4615.4,43180
440144,Tennova Healthcare-Harton,Tullahoma,TN,37388,5114,Level 4 Musculoskeletal Procedures,109,4615.4,46100
440150,Tristar Summit Medical Center,Hermitage,TN,37076,5114,Level 4 Musculoskeletal Procedures,57,4679.49,34980
440151,Saint Thomas River Park Hospital,Mc Minnville,TN,37110,5114,Level 4 Musculoskeletal Procedures,12,4809.09,99999
440151,Saint Thomas River Park Hospital,Mc Minnville,TN,37110,5114,Level 4 Musculoskeletal Procedures,12,4809.09,34980
440151,Saint Thomas River Park Hospital,Mc Minnville,TN,37110,5114,Level 4 Musculoskeletal Procedures,12,4809.09,16860
440151,Saint Thomas River Park Hospital,Mc Minnville,TN,37110,5114,Level 4 Musculoskeletal Procedures,12,4809.09,32660
440156,Parkridge Medical Center,Chattanooga,TN,37404,5114,Level 4 Musculoskeletal Procedures,118,4686.69,16860
440161,Tristar Centennial Medical Center,Nashville,TN,37203,5114,Level 4 Musculoskeletal Procedures,81,4740.71,34980
440173,Parkwest Medical Center,Knoxville,TN,37923,5114,Level 4 Musculoskeletal Procedures,232,4207.4,28940
440176,Indian Path Medical Center,Kingsport,TN,37660,5114,Level 4 Musculoskeletal Procedures,35,3996.97,28700
440183,St Francis Hospital,Memphis,TN,38119,5114,Level 4 Musculoskeletal Procedures,101,4666.94,32820
440185,Tennova Healthcare-Cleveland,Cleveland,TN,37311,5114,Level 4 Musculoskeletal Procedures,104,4571.45,16860
440185,Tennova Healthcare-Cleveland,Cleveland,TN,37311,5114,Level 4 Musculoskeletal Procedures,104,4571.45,17420
440189,Tennova Healthcare-Regional Jackson,Jackson,TN,38305,5114,Level 4 Musculoskeletal Procedures,57,4226.02,27180
440189,Tennova Healthcare-Regional Jackson,Jackson,TN,38305,5114,Level 4 Musculoskeletal Procedures,57,4226.02,99999
440192,Saint Thomas Highlands Hospital,Sparta,TN,38583,5114,Level 4 Musculoskeletal Procedures,62,4747.31,18900
440192,Saint Thomas Highlands Hospital,Sparta,TN,38583,5114,Level 4 Musculoskeletal Procedures,62,4747.31,18260
440192,Saint Thomas Highlands Hospital,Sparta,TN,38583,5114,Level 4 Musculoskeletal Procedures,62,4747.31,99999
440193,Tennova Healthcare-Lebanon,Lebanon,TN,37087,5114,Level 4 Musculoskeletal Procedures,61,4714.81,34980
440194,Tristar Hendersonville Medical Center,Hendersonville,TN,37075,5114,Level 4 Musculoskeletal Procedures,56,4690.65,34980
440197,Tristar Southern Hills Medical Center,Nashville,TN,37211,5114,Level 4 Musculoskeletal Procedures,39,4784.53,34980
440218,Saint Thomas Hospital For Specialty Surgery,Nashville,TN,37203,5114,Level 4 Musculoskeletal Procedures,334,4804.73,34980
440227,Tristar Stonecrest Medical Center,Smyrna,TN,37167,5114,Level 4 Musculoskeletal Procedures,71,4555.45,34980
440228,Saint Francis Bartlett Medical Center,Bartlett,TN,38133,5114,Level 4 Musculoskeletal Procedures,41,4598.63,32820
450002,The Hospitals Of Providence Memorial Campus,El Paso,TX,79902,5114,Level 4 Musculoskeletal Procedures,11,4203.32,21340
450007,Peterson Regional Medical Center,Kerrville,TX,78028,5114,Level 4 Musculoskeletal Procedures,116,4660.32,23240
450007,Peterson Regional Medical Center,Kerrville,TX,78028,5114,Level 4 Musculoskeletal Procedures,116,4660.32,28500
450010,United Regional Health Care System,Wichita Falls,TX,76301,5114,Level 4 Musculoskeletal Procedures,142,4797.69,48660
450011,St Joseph Regional Health Center,Bryan,TX,77802,5114,Level 4 Musculoskeletal Procedures,206,4603.39,17780
450015,Parkland Health And Hospital System,Dallas,TX,75235,5114,Level 4 Musculoskeletal Procedures,23,4678.1,19100
450018,University Of Texas Medical Branch,Galveston,TX,77555,5114,Level 4 Musculoskeletal Procedures,114,4890.98,26420
450021,Baylor University Medical Center,Dallas,TX,75246,5114,Level 4 Musculoskeletal Procedures,206,4982.66,19100
450023,Citizens Medical Center,Victoria,TX,77901,5114,Level 4 Musculoskeletal Procedures,40,4339.68,47020
